CTCF,DNase,H2A,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me3,H4K20me1,Boundary
496.89,169.01999999999998,37.1,62.699999999999996,30.560000000000006,210.17999999999998,84.3,43.68,47.96000000000001,73.24000000000001,58.410000000000004,47.059999999999995,113.04,chr1:19650001:19670001	0.00
78.97,129.32999999999998,65.04,42.75000000000001,50.660000000000004,113.08999999999999,48.98000000000001,42.569999999999986,44.72,31.55,57.39,77.17999999999999,102.11,chr1:20050001:20070001	0.43
432.3299999999999,151.04000000000002,59.79000000000001,69.46000000000001,50.980000000000004,262.81,46.019999999999996,51.669999999999995,53.22,87.06,91.18,68.44,139.0,chr1:20230001:20250001	1.79
586.4100000000001,166.89999999999998,122.04000000000002,34.730000000000004,281.07000000000005,71.17999999999999,70.17,63.72,47.38999999999999,29.19,77.36999999999999,78.86,124.88999999999999,chr1:20520001:20540001	1.47
408.14,362.54,150.17000000000002,338.01,69.95,168.56,220.0,263.67999999999995,316.93999999999994,224.30999999999997,274.76,57.83,101.59,chr1:20820001:20840001	1.41
263.69000000000005,212.08999999999997,133.02999999999997,173.44,102.97999999999999,196.28000000000003,174.72,181.47000000000003,147.96999999999997,107.55,182.89,76.97999999999999,129.07,chr1:21050001:21070001	0.78
149.86000000000004,206.94000000000003,54.56999999999999,59.36,223.67000000000002,193.42999999999995,135.96,81.66,74.83,60.42,69.17,66.66,165.63000000000002,chr1:21990001:22010001	0.97
89.28,266.26,51.94000000000001,191.79999999999998,45.90999999999999,440.58,532.5,308.18,135.59000000000003,1445.11,169.42000000000002,84.61,432.20000000000005,chr1:22410001:22430001	4.11
352.36,161.39,108.25000000000001,38.62,288.78,67.19999999999999,59.379999999999995,42.15,52.4,32.160000000000004,55.309999999999995,76.48999999999998,110.16999999999999,chr1:22980001:23000001	0.42
180.22000000000003,167.77,54.769999999999996,124.78000000000002,46.37999999999999,379.56,171.66000000000003,143.21000000000004,84.42000000000002,466.83,142.07,86.25,243.90999999999997,chr1:23370001:23390001	3.46
194.98,182.82,322.94999999999993,179.40999999999997,38.88,172.16000000000003,241.5,266.59,248.20000000000002,162.26999999999998,294.0,65.57000000000002,88.27000000000001,chr1:23840001:23860001	0.86
779.5500000000001,221.59,232.35,56.29,160.32,72.33999999999999,170.98,146.98000000000002,102.99000000000001,32.349999999999994,90.80999999999999,71.21999999999998,101.92,chr1:24510001:24530001	1.73
335.52,198.62,200.20000000000002,69.9,46.61999999999999,127.55999999999999,103.36,177.69000000000003,231.97,91.61,124.59000000000002,75.91,110.54,chr1:24740001:24760001	0.43
694.1199999999999,151.68000000000004,145.03999999999996,36.29,120.8,57.24,49.18,54.56999999999999,53.349999999999994,30.68,77.3,72.80999999999999,91.50999999999999,chr1:25220001:25240001	0.43
203.48,197.86,183.73000000000002,148.72,87.47,93.27000000000001,126.88,189.64999999999998,186.23,100.68,175.92000000000002,52.31999999999999,82.21999999999998,chr1:25580001:25600001	0.86
406.1,191.11,91.04,91.04000000000002,33.91,133.42999999999998,248.90000000000003,89.79,50.56,84.15,80.44000000000001,51.75000000000001,84.93,chr1:25880001:25900001	0.53
136.1,191.60999999999999,115.81000000000002,103.52,30.6,240.35999999999999,139.96,153.64,178.70999999999998,146.81,241.34,62.42,117.66,chr1:26140001:26160001	0.83
313.61,153.68,230.5,105.48,129.21,80.89,120.53,188.93000000000004,191.66000000000003,37.71999999999999,233.87,56.21,94.22999999999999,chr1:26810001:26830001	1.41
114.84,209.31,85.99000000000001,56.779999999999994,233.71,168.84999999999997,152.53999999999996,94.91,66.27,45.8,68.93,72.94000000000001,94.96,chr1:27270001:27290001	2.97
1117.9300000000003,333.0,171.15000000000003,113.79,77.83,66.39999999999999,180.46,158.53000000000003,131.28000000000003,64.69,190.44000000000003,57.699999999999996,72.37000000000002,chr1:27710001:27730001	2.13
112.01,249.44000000000003,106.99999999999999,220.3,35.36,303.28000000000003,165.35,267.35,349.14000000000004,569.5400000000001,341.15999999999997,67.3,163.59000000000003,chr1:28150001:28170001	1.57
339.14,377.29,279.76,163.88,49.339999999999996,103.11999999999999,282.71,330.26,293.92,173.30999999999997,232.47000000000003,52.63999999999999,73.44,chr1:28560001:28580001	0.31
186.96,149.02,36.900000000000006,77.2,41.029999999999994,335.05,118.00999999999999,130.04000000000002,76.02,1412.7900000000002,92.41,65.03999999999999,348.09999999999997,chr1:29080001:29100001	6.44
141.86,175.16999999999996,137.12,91.7,63.370000000000005,186.55,103.79000000000002,167.91,219.32,231.63000000000002,180.06,83.07000000000001,121.35999999999997,chr1:29540001:29560001	0.39
827.3599999999999,197.81,163.37999999999997,48.46,165.86,57.45,105.25,64.37,52.93,29.22,88.34,65.62,89.99000000000002,chr1:31250001:31270001	0.96
99.92000000000002,134.55999999999997,104.22000000000001,34.72,89.39,80.62,53.37,63.37999999999999,41.690000000000005,34.81,69.88999999999999,46.82,110.38000000000001,chr1:31540001:31560001	0.46
554.47,156.81000000000003,118.04,71.33000000000001,62.27000000000001,179.14999999999998,91.44000000000001,106.5,103.86,74.67,103.95,77.98999999999998,108.17999999999999,chr1:32080001:32100001	0.72
107.94,229.22,208.82999999999998,189.01000000000002,68.58,91.87999999999998,219.43,335.6,278.22999999999996,314.78999999999996,189.37,61.129999999999995,71.10999999999999,chr1:32260001:32280001	0.58
162.19,198.66,113.14999999999999,133.43,28.200000000000003,333.15999999999997,173.48000000000002,162.56,151.89000000000001,263.57000000000005,141.14,52.07999999999999,124.66,chr1:32650001:32670001	1.87
260.68000000000006,143.39000000000001,109.42999999999999,53.800000000000004,338.6700000000001,77.86999999999998,58.56,49.19,63.410000000000004,34.29,78.56999999999998,90.99999999999999,128.39999999999998,chr1:32870001:32890001	1.20
783.4799999999999,172.47,92.27,34.74,226.17000000000002,63.78,81.00000000000001,73.12,72.02,31.35,67.86,66.86999999999998,97.24,chr1:33330001:33350001	0.86
228.00000000000003,136.45000000000002,104.95000000000002,41.010000000000005,272.26000000000005,82.36999999999999,48.64,55.4,65.37,36.08,82.91000000000003,79.87,122.78999999999999,chr1:33570001:33590001	1.12
1085.1200000000001,174.41000000000003,113.75999999999998,42.25000000000001,154.71000000000004,56.629999999999995,47.05,55.480000000000004,74.28,30.69,84.2,107.57999999999998,114.28999999999999,chr1:34090001:34110001	0.00
117.28,134.39000000000001,92.33000000000001,34.69,403.53999999999996,63.6,62.27999999999999,59.93,71.63999999999999,29.77,42.99999999999999,76.58999999999999,133.43,chr1:35380001:35400001	1.30
486.48,277.72999999999996,141.02,261.17999999999995,87.72999999999999,349.6500000000001,241.73,519.22,994.8700000000001,1015.9500000000002,659.9099999999999,85.18999999999998,272.33000000000004,chr1:35650001:35670001	3.97
536.25,280.91999999999996,168.93999999999997,123.5,271.07000000000005,101.49,173.51999999999995,282.6700000000001,342.0300000000001,138.82999999999998,253.17000000000004,58.64,121.92,chr1:36020001:36040001	0.83
119.43,139.97000000000003,88.90000000000002,46.83,81.92,136.99,56.43,57.37,61.07,34.760000000000005,62.86,70.59,141.72000000000003,chr1:36320001:36340001	1.48
83.28,119.72,116.58999999999999,42.78,272.34000000000003,71.97999999999999,55.39,58.26,61.300000000000004,31.35,78.87999999999998,81.66999999999999,131.82999999999996,chr1:36960001:36980001	0.60
566.35,283.59,82.81000000000002,275.75,37.6,324.59000000000003,379.67,185.42,96.41,251.56,197.08,61.980000000000004,136.62000000000003,chr1:38480001:38500001	1.83
109.80999999999999,208.06999999999996,133.28,104.35000000000001,51.42000000000001,376.95000000000005,141.68,257.65000000000003,332.09000000000003,329.26,202.02,69.56,198.02999999999997,chr1:39310001:39330001	2.38
960.7099999999999,288.00000000000006,161.61000000000004,139.66000000000003,89.27,60.91,168.78999999999996,118.17999999999999,81.03,86.11000000000001,132.53,59.66,75.02000000000001,chr1:39550001:39570001	0.38
393.59999999999997,183.22,119.99,132.42000000000002,164.76000000000002,60.03999999999999,69.01,151.84,303.36,182.11,275.5199999999999,57.17,86.44,chr1:40040001:40060001	2.07
669.27,141.38,138.13999999999996,47.72,156.85999999999999,66.16999999999999,61.83,70.68,60.33,27.57,63.73,73.91999999999999,91.88999999999999,chr1:40260001:40280001	1.73
117.13,237.98,62.470000000000006,226.70000000000002,48.940000000000005,557.8100000000001,456.01,263.65000000000003,140.49999999999997,705.45,164.22,97.58999999999999,284.71,chr1:40520001:40540001	3.46
190.06,229.69999999999996,134.78000000000003,95.62,228.76000000000002,96.35,87.61999999999999,107.14999999999999,74.94,29.79,90.1,90.56999999999998,105.29,chr1:41040001:41060001	0.43
220.74,279.85999999999996,60.91,391.09999999999997,27.19,263.61,277.83,91.74000000000001,60.419999999999995,127.61999999999999,176.64,48.57999999999999,72.96000000000001,chr1:41470001:41490001	1.33
140.10999999999999,156.73000000000002,92.23,49.11,220.29,86.30000000000001,79.16000000000001,61.57,70.53000000000002,41.47,65.44000000000001,86.68999999999998,136.11,chr1:41710001:41730001	0.00
81.3,157.27999999999997,61.17000000000001,27.01,82.76,50.74999999999999,71.33999999999999,41.92,41.46,40.07999999999999,48.7,71.72,89.97,chr1:41990001:42010001	1.15
575.5899999999999,240.20999999999998,75.20000000000002,106.56,48.63,159.20999999999998,192.36999999999998,79.67,60.82,114.01,87.49,60.5,112.25,chr1:42630001:42650001	1.03
348.38,288.93000000000006,147.45000000000002,165.27,43.67,229.92999999999998,117.64,299.97,455.08000000000004,372.90000000000003,363.78999999999996,62.19,125.93,chr1:43230001:43250001	3.06
112.12000000000002,282.39,206.01999999999998,487.78,57.709999999999994,98.45,203.13,159.53999999999996,95.66,34.769999999999996,251.54,92.63999999999999,57.209999999999994,chr1:43660001:43680001	1.79
121.18,287.83000000000004,95.72000000000001,421.05,27.48,160.33,270.80999999999995,340.54,309.82,468.71,319.54,57.15999999999999,126.19,chr1:44170001:44190001	0.83
245.91999999999996,259.91,172.42000000000004,133.67000000000002,297.53999999999996,64.63,159.62,131.94000000000003,96.36999999999999,27.85,118.25999999999999,82.88000000000001,105.66,chr1:44510001:44530001	1.19
155.68,264.98999999999995,136.67999999999998,150.45,45.53,111.29000000000002,110.54,149.52,98.85999999999999,33.080000000000005,165.13000000000002,43.99999999999999,45.38999999999999,chr1:45280001:45300001	0.87
454.06999999999994,186.74,101.53,40.099999999999994,54.88999999999999,108.88000000000002,64.1,54.79,51.00999999999999,34.910000000000004,66.18,64.88,82.99,chr1:45480001:45500001	1.12
110.43999999999998,254.29999999999998,137.27,183.67000000000004,49.599999999999994,165.82999999999998,176.88,204.04999999999998,235.84999999999997,212.73000000000002,248.38000000000002,76.56,87.35,chr1:45800001:45820001	0.35
156.68999999999997,439.4599999999999,173.48999999999998,329.27,39.0,192.59999999999997,322.8,534.6300000000001,813.65,1268.67,484.45,70.57000000000001,239.67999999999998,chr1:46140001:46160001	2.16
84.13,149.85999999999999,52.29,61.38,36.11,234.57999999999998,47.25,55.7,55.33,50.849999999999994,68.5,70.35000000000001,121.02,chr1:46470001:46490001	0.86
80.83000000000001,138.52999999999997,63.99000000000001,33.77,167.74,95.59,46.46,50.25,64.95,25.69,61.4,122.27000000000001,109.89999999999999,chr1:46840001:46860001	1.12
907.05,244.42,163.69,59.33,132.23999999999998,47.56999999999999,124.50999999999999,91.65999999999998,68.97999999999999,28.459999999999994,74.02000000000001,43.21,58.05,chr1:47630001:47650001	1.79
1075.4700000000003,239.81,226.2,61.77,598.24,83.03999999999999,175.71,196.92999999999998,227.04999999999998,56.77000000000001,163.07,74.96999999999998,141.57999999999998,chr1:47890001:47910001	1.30
473.27000000000004,142.72,116.35,32.349999999999994,257.25,52.22,51.31999999999999,46.050000000000004,46.86,31.090000000000003,79.7,80.5,132.52999999999997,chr1:48200001:48220001	2.11
319.76000000000005,142.86,117.79000000000002,42.059999999999995,213.64000000000001,77.69999999999999,82.61999999999999,69.33,76.65,35.33,65.33999999999999,93.91999999999997,148.46999999999997,chr1:48540001:48560001	1.30
56.0,93.32000000000001,36.39,22.610000000000003,52.89,72.4,16.35,26.31,26.6,15.96,46.25,105.20000000000002,70.62,chr1:48740001:48760001	0.60
112.34,108.13999999999997,82.94000000000001,23.56,77.07000000000001,74.55000000000001,39.50999999999999,62.120000000000005,73.56000000000002,34.07,53.410000000000004,256.09000000000003,155.0,chr1:49290001:49310001	0.86
371.0199999999999,166.52000000000004,110.40000000000002,34.510000000000005,218.64000000000001,71.87,60.31,59.94,51.81999999999999,26.88,53.62,82.39000000000001,122.74000000000001,chr1:50810001:50830001	1.56
274.53999999999996,158.2,67.97000000000001,76.36999999999999,43.22,207.91999999999996,98.67,99.87,77.57000000000001,116.43999999999998,76.75999999999999,78.60000000000001,140.14999999999995,chr1:51190001:51210001	2.59
158.07999999999998,234.09,215.36,212.86,48.25,82.29,337.34,183.85,89.33,33.24,130.13000000000002,63.17,76.07000000000001,chr1:52020001:52040001	1.17
82.82000000000001,130.61,58.98,80.75,45.35,324.98999999999995,79.35000000000001,82.32000000000001,77.38999999999999,278.36,95.61000000000001,80.66000000000001,168.76999999999995,chr1:52290001:52310001	0.60
73.45999999999998,156.65,46.88,78.55999999999999,31.73,306.04999999999995,69.00999999999999,69.2,54.52,276.18000000000006,68.12,68.80000000000001,163.92000000000002,chr1:52540001:52560001	2.98
128.70000000000002,150.00000000000003,167.28,105.67999999999998,30.759999999999998,302.3400000000001,87.36,159.12,190.71,178.88000000000002,154.51999999999998,65.03999999999999,121.8,chr1:52850001:52870001	2.13
91.34000000000002,125.32,124.05000000000001,58.46,76.45,141.45,63.96,59.11,61.199999999999996,41.699999999999996,75.79,91.97,112.99999999999999,chr1:53330001:53350001	0.00
101.67999999999999,199.71,103.04,133.27,46.21,307.86,115.25,185.35999999999999,284.78,228.33,229.13000000000002,72.3,117.93,chr1:53690001:53710001	1.08
266.62,250.34000000000003,142.65000000000003,123.21999999999998,70.10000000000001,218.02999999999997,103.61,178.62,237.48,496.46,195.51,80.96,140.10999999999999,chr1:54290001:54310001	1.96
124.67999999999999,151.07000000000002,123.22999999999998,53.42999999999999,55.58,181.42,71.81000000000002,78.28999999999999,70.03,72.64,83.83,109.46,164.66000000000003,chr1:54550001:54570001	1.15
81.14999999999999,127.28000000000003,78.61,24.08,170.19000000000003,57.459999999999994,33.17,30.919999999999998,46.290000000000006,19.08,39.56,52.839999999999996,85.85,chr1:55360001:55380001	0.60
93.07000000000001,131.00999999999996,47.76,60.730000000000004,42.43,403.59999999999997,40.690000000000005,64.32000000000001,73.16,81.01000000000002,83.11,79.39,131.61,chr1:55550001:55570001	0.35
903.1999999999999,336.28999999999996,236.51000000000002,199.82000000000002,75.94,91.41000000000001,176.17000000000002,326.78999999999996,342.58000000000004,149.94,258.82000000000005,92.39000000000003,110.42,chr1:57040001:57060001	1.15
388.05,226.12,139.21,92.16999999999999,184.82000000000002,62.349999999999994,106.24,93.71,64.61,31.409999999999997,91.16999999999999,98.92999999999999,105.52999999999999,chr1:57290001:57310001	0.86
211.75999999999996,153.07000000000002,153.26000000000005,72.35000000000001,59.040000000000006,157.71,71.96,75.08,61.75,44.43000000000001,108.41,86.38999999999999,123.44,chr1:58970001:58990001	2.59
233.76000000000005,202.66,113.35,202.00000000000003,46.709999999999994,353.17,149.69000000000003,214.63,281.46999999999997,698.05,286.34999999999997,76.82000000000001,174.07,chr1:59150001:59170001	0.56
120.47,142.09000000000003,219.43999999999997,52.57,98.60999999999999,92.64,80.42999999999999,82.55999999999999,72.78,39.11,86.89999999999999,100.96999999999998,114.68,chr1:60600001:60620001	0.86
202.01999999999995,156.80999999999997,229.28000000000003,56.47,112.67,98.22,87.89,79.28,71.17,34.27,104.46000000000001,115.04,116.39999999999998,chr1:61290001:61310001	0.85
621.0799999999999,253.85999999999999,406.17,217.15,79.34,80.71999999999998,178.63,370.87000000000006,466.12,41.26,433.94,62.50000000000001,67.46000000000001,chr1:61510001:61530001	0.36
127.44,123.84,96.85,42.510000000000005,110.77999999999999,103.72000000000001,43.78,54.080000000000005,71.11,28.86,63.599999999999994,75.65,127.75999999999999,chr1:62370001:62390001	0.60
68.27000000000001,121.69999999999999,75.66000000000001,39.410000000000004,102.57000000000001,73.15000000000002,45.83,54.61,54.73999999999999,24.51,70.50000000000001,75.85999999999999,105.41,chr1:62620001:62640001	1.79
138.72,371.37,226.17,396.06,163.69,164.83000000000004,159.59000000000003,380.91,650.13,593.9700000000001,670.7700000000001,79.63,130.38,chr1:62890001:62910001	0.00
62.650000000000006,132.12,122.07000000000001,49.800000000000004,378.56999999999994,92.57,65.47,74.96000000000001,80.62,42.86000000000001,87.94,114.66,163.04,chr1:63340001:63360001	0.60
87.25000000000001,171.89999999999998,266.42,87.33000000000001,77.03999999999999,101.80000000000001,112.01,198.94,262.01000000000005,79.24,197.51,73.01,138.94,chr1:64050001:64070001	1.44
260.99000000000007,182.62000000000003,200.82999999999998,59.96000000000001,332.14000000000004,76.07,120.99,119.65,83.72,34.56999999999999,81.79,94.96,123.76999999999998,chr1:64710001:64730001	0.00
276.33000000000004,227.43,66.66999999999999,406.22999999999996,27.94,284.21999999999997,360.99,110.58999999999999,70.92000000000002,121.32000000000001,149.36999999999998,71.83999999999999,95.9,chr1:65290001:65310001	0.65
947.7300000000001,266.87000000000006,281.44000000000005,136.56000000000003,107.23,66.63000000000001,235.03000000000003,141.98999999999998,74.73,49.190000000000005,101.0,72.13000000000001,85.05999999999999,chr1:66700001:66720001	1.57
372.26000000000005,237.42999999999998,240.13000000000002,128.63,82.72,80.96,161.09,115.73,69.0,32.89,109.02000000000001,74.54,85.19,chr1:66960001:66980001	1.42
739.0199999999999,158.58999999999997,114.57,50.830000000000005,310.91,80.6,63.24,61.43,59.93,38.42999999999999,76.05,81.28,134.88,chr1:67670001:67690001	0.86
325.46999999999997,203.33,144.62999999999997,48.63,143.51,86.51999999999998,104.79,73.30000000000001,63.959999999999994,36.220000000000006,75.55999999999999,78.9,106.97999999999999,chr1:67980001:68000001	1.30
388.98999999999995,408.50000000000006,187.48,524.25,46.550000000000004,86.86,420.20000000000005,227.24,105.9,72.16,258.63,64.33,56.9,chr1:68310001:68330001	0.00
599.24,309.59,71.64999999999999,96.48,24.740000000000002,180.0,146.35999999999999,78.39,55.37,63.18000000000001,86.94,66.35,101.19000000000001,chr1:68570001:68590001	1.63
110.92999999999999,121.04,66.44,71.91000000000001,47.52,201.51999999999998,116.27999999999999,126.62,96.07,865.8100000000001,98.57999999999998,76.85999999999999,252.31,chr1:70650001:70670001	1.19
123.01,109.35999999999999,104.12,35.50000000000001,151.34,92.55000000000001,43.589999999999996,70.13,52.98,39.53,72.21999999999998,97.26000000000002,124.82999999999998,chr1:75260001:75280001	0.60
82.57,101.00000000000001,110.47999999999999,44.010000000000005,163.99000000000004,84.10000000000001,47.38999999999999,53.91,50.870000000000005,24.47,67.66,73.10000000000001,105.22,chr1:76350001:76370001	1.79
193.52,146.36,98.93,72.71999999999998,64.5,124.48,61.669999999999995,96.24000000000001,85.55,92.73,113.46,92.88,128.89999999999998,chr1:77600001:77620001	0.00
184.77000000000004,212.43,56.97,157.78000000000003,66.25000000000001,615.7,237.97999999999996,161.27999999999997,142.56,486.0900000000001,150.43999999999997,107.09,258.46,chr1:78400001:78420001	0.00
51.88,161.86,79.39999999999999,80.35999999999999,53.01,134.32999999999996,53.22,58.95000000000002,60.879999999999995,30.249999999999996,68.85000000000001,72.57000000000001,91.21000000000001,chr1:79330001:79350001	0.58
98.93,112.27,159.66000000000003,37.089999999999996,84.46000000000001,94.25000000000001,47.77,64.94000000000001,53.029999999999994,22.619999999999997,56.019999999999996,86.46,102.13999999999999,chr1:79940001:79960001	1.79
98.87,124.81999999999998,187.25,52.76,74.64,107.2,53.78999999999999,62.669999999999995,73.12,24.880000000000003,73.05999999999999,87.69000000000001,114.96,chr1:81990001:82010001	1.30
360.07,163.02,177.23000000000002,53.68,58.91,153.16,97.91,82.03,85.29,43.970000000000006,90.53999999999999,103.99000000000001,135.76999999999998,chr1:84360001:84380001	1.57
227.43999999999997,239.29000000000002,132.20000000000002,512.98,72.28,185.64999999999998,289.17,708.11,875.03,762.89,681.5200000000001,100.24,180.71,chr1:84600001:84620001	1.19
456.66999999999996,185.89000000000004,144.59,40.36,402.37,63.85000000000001,62.089999999999996,65.05,59.59,23.29,71.12,91.36999999999999,108.43,chr1:85220001:85240001	0.85
92.16,136.09,129.81000000000003,39.339999999999996,793.3899999999999,86.71000000000001,96.6,130.87,116.80000000000001,26.72,77.03000000000002,108.95,147.98999999999998,chr1:85450001:85470001	1.79
151.84,457.68,99.04000000000002,587.1500000000001,44.51,313.0499999999999,384.0799999999999,574.8199999999999,692.93,765.52,539.22,74.37,151.44,chr1:85730001:85750001	4.23
243.29000000000002,241.6,324.08,260.50000000000006,70.22,127.55999999999999,378.39,244.92999999999998,122.82,49.239999999999995,155.23000000000002,99.79,97.34,chr1:87230001:87250001	1.21
582.27,153.12,150.64999999999998,45.31,197.89,68.03999999999999,74.87,78.39000000000001,77.44000000000001,34.17999999999999,94.42999999999999,62.04,108.62000000000002,chr1:87580001:87600001	0.00
280.14,138.29999999999998,150.92000000000002,40.10999999999999,207.16000000000003,78.67,50.65,68.42000000000002,75.77000000000001,51.61,83.31,80.94000000000001,139.68,chr1:89110001:89130001	3.02
246.46,372.55999999999995,190.6,286.27,77.25999999999999,157.27,221.69,272.58,314.28999999999996,264.55999999999995,343.47999999999996,69.2,122.33999999999997,chr1:89450001:89470001	1.88
385.19000000000005,200.05000000000004,183.13,460.47,71.07000000000001,168.43,135.23999999999998,274.59,633.4200000000001,273.0,731.99,87.42999999999999,163.26999999999998,chr1:90080001:90100001	1.30
451.44,201.52,151.80999999999997,50.449999999999996,122.8,70.03,113.16,76.62,52.169999999999995,32.69,66.49,58.94,84.78,chr1:90260001:90280001	1.19
