CTCF,DNase,H2A,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me3,H4K20me1,Boundary
485.34999999999997,362.17,215.15000000000003,291.59000000000003,89.56,126.58999999999999,317.41999999999996,205.67000000000004,234.02999999999997,122.11,266.39,119.46,136.95,chr1:24510001:24530001
335.64,420.36,301.7799999999999,562.9899999999999,87.06,223.7,349.54,486.7,698.36,221.69,575.8199999999999,147.75000000000003,153.67999999999998,chr1:24730001:24750001
153.18,382.98,158.6,888.54,96.52,350.23,271.37999999999994,363.2900000000001,741.75,654.3899999999999,970.81,113.04999999999998,238.84,chr1:24960001:24980001
434.64000000000004,137.88000000000002,178.67999999999998,95.17,122.40000000000002,106.12,127.95,101.36,131.84,81.10999999999999,138.29999999999998,150.99,169.59,chr1:25840001:25860001
237.98999999999998,134.16,171.87,95.01000000000002,143.9,106.93,127.72,96.64999999999999,105.69999999999999,103.65,171.84999999999997,120.64999999999998,184.43,chr1:26340001:26360001
152.2,96.35,111.04,104.29000000000002,97.98000000000002,386.35999999999996,71.94000000000001,91.05999999999999,120.82000000000001,135.35000000000002,147.93999999999997,131.93999999999997,197.09999999999997,chr1:26880001:26900001
184.85,187.95999999999998,104.61,123.64999999999999,99.49,344.4,113.07000000000001,105.89999999999999,118.78,221.67999999999998,136.06999999999996,142.76999999999998,261.8299999999999,chr1:27260001:27280001
455.17999999999995,213.19000000000003,128.66000000000003,137.71,98.60000000000001,302.55,120.22,114.35,132.48999999999998,126.33999999999999,162.54000000000002,133.47,224.67,chr1:27720001:27740001
604.6100000000001,491.47,319.8,620.3700000000001,99.87000000000002,169.04000000000002,469.68999999999994,556.4400000000002,613.8499999999999,175.31000000000003,449.23999999999995,130.10999999999999,209.29,chr1:27980001:28000001
399.78999999999996,180.42000000000002,127.49000000000001,160.76,83.06000000000002,236.59,105.80000000000001,100.68,122.95,113.87999999999998,131.72,103.75,154.81999999999996,chr1:28170001:28190001
99.63000000000001,93.23,82.43,67.90999999999998,73.18,284.38,74.16,71.04,58.54,168.95,81.81,92.47,149.76,chr1:28360001:28380001
663.97,247.97,206.12000000000003,84.85,130.23999999999998,92.67999999999999,133.51999999999998,140.04,133.35000000000002,106.78,158.53,140.56,173.92,chr1:29190001:29210001
125.14000000000001,69.42999999999999,141.97000000000003,66.36000000000001,245.44000000000003,91.54,72.28000000000002,77.97999999999998,82.92,63.99999999999999,113.27000000000001,143.61,151.85,chr1:30860001:30880001
158.09,106.91,194.07000000000002,98.19,204.58000000000004,90.88,132.29999999999998,113.87999999999998,127.94,110.52,162.06,142.55999999999997,165.05,chr1:31230001:31250001
154.76000000000002,112.85999999999999,75.6,90.06999999999998,74.07,415.00999999999993,157.51999999999998,97.66,94.35,756.7600000000001,92.76,115.94,332.82,chr1:31450001:31470001
188.42999999999998,306.12,256.44,1038.7099999999998,105.78999999999998,242.31,303.36,416.1599999999999,674.02,474.35,834.95,148.56,228.42999999999998,chr1:32100001:32120001
171.57999999999998,234.48999999999998,164.63,334.32000000000005,112.52,251.66,200.29999999999998,283.76,474.66,191.4,511.47999999999996,137.57,243.86999999999998,chr1:32660001:32680001
480.84000000000003,147.84000000000003,142.73,106.19999999999999,117.23,105.49,129.42000000000002,113.72999999999998,128.16,102.91,157.40999999999997,117.38999999999999,208.09999999999997,chr1:33330001:33350001
94.67000000000002,68.96000000000001,108.11999999999999,60.62,268.59999999999997,97.51999999999998,53.46,80.64999999999999,86.55000000000003,67.28999999999999,74.67999999999999,116.47,154.48,chr1:34140001:34160001
785.0,263.45,199.16,548.64,91.43999999999998,283.34,187.57,337.06,557.88,443.14000000000004,581.38,134.62,218.58999999999997,chr1:35310001:35330001
130.95,310.35,107.55000000000001,527.15,73.49000000000001,540.49,236.61999999999992,455.01000000000005,790.54,865.51,695.2200000000001,136.75,449.0,chr1:35640001:35660001
176.58,107.48999999999998,123.86000000000003,110.14,97.00999999999999,387.08,89.59999999999998,99.60000000000001,108.33000000000003,137.98000000000002,128.54,128.35999999999999,223.5,chr1:35890001:35910001
105.84,86.27,84.86000000000001,63.74,71.56,219.35,80.56,83.82,73.62,99.09000000000002,81.35000000000001,114.42,174.48000000000002,chr1:36280001:36300001
611.6100000000001,168.70000000000002,309.14,307.12000000000006,82.12,206.48000000000002,169.05,352.79,553.8799999999999,250.45,461.7000000000001,132.53,165.39,chr1:36550001:36570001
116.58000000000001,99.33999999999999,141.39,66.94,232.91,89.19,84.23,96.15,95.36999999999999,93.82000000000001,99.54,132.51,171.44999999999996,chr1:36960001:36980001
479.28000000000003,235.84000000000003,139.34,270.37999999999994,90.91,419.71000000000004,381.75000000000006,242.36,227.58,398.52,279.48,129.41,241.46999999999997,chr1:38480001:38500001
180.59999999999997,99.55,87.47,72.55999999999999,90.92999999999999,328.05,82.22000000000001,97.77999999999999,86.47,136.65000000000003,95.50000000000001,97.43,170.35999999999999,chr1:39300001:39320001
416.97,378.5799999999999,193.0,211.68999999999997,97.63,90.08000000000001,245.46999999999997,172.92000000000002,163.29999999999998,88.21000000000001,159.65,123.06999999999998,163.56999999999996,chr1:39550001:39570001
146.23999999999998,176.1,167.79999999999998,295.83000000000004,79.99000000000001,553.23,263.33,432.40999999999997,517.84,727.3599999999999,367.0,131.59,434.99,chr1:40020001:40040001
314.1000000000001,242.73,146.12999999999997,193.84999999999997,82.49,116.14999999999999,194.56,154.75,130.33,95.88999999999997,145.60999999999999,109.32,126.36,chr1:40260001:40280001
132.90999999999997,118.01,87.5,211.9,77.75,440.64000000000004,177.68,112.47,103.64,288.88,117.41000000000001,123.33999999999999,250.60999999999999,chr1:40520001:40540001
135.61999999999998,127.03999999999999,156.82,86.34,116.69999999999999,89.48,87.07999999999998,86.86999999999999,116.94999999999999,90.61999999999999,143.36999999999998,137.15999999999997,183.26,chr1:41280001:41300001
233.34999999999997,174.04,124.54,170.12000000000003,98.28,357.4899999999999,128.73,97.88999999999999,144.04999999999998,111.61000000000001,161.69,150.68000000000006,270.13999999999993,chr1:41480001:41500001
400.93,94.19,166.27,89.76,125.19,116.89000000000001,125.36,128.30999999999997,108.7,124.30000000000001,133.26999999999998,170.01999999999998,189.18999999999997,chr1:41720001:41740001
136.51,96.81,166.55,93.56000000000002,205.22,104.71000000000001,103.67,94.07999999999998,145.73,91.11,166.31,191.52999999999997,209.94,chr1:41990001:42010001
526.9300000000001,313.47999999999996,156.68999999999997,223.66000000000003,90.43000000000002,281.15000000000003,309.05999999999995,188.23000000000005,190.76,154.93000000000004,182.29999999999995,152.96,269.83,chr1:42630001:42650001
420.79,342.84999999999997,204.10999999999996,415.59999999999997,88.02000000000001,306.54,169.56,386.43999999999994,721.9599999999999,411.52,629.1999999999999,98.91,171.17000000000002,chr1:43220001:43240001
397.51000000000005,224.65999999999997,223.95999999999998,200.01999999999998,101.47999999999999,135.02999999999997,311.93,180.29000000000005,137.94,98.78,170.67,140.95,135.0,chr1:43680001:43700001
107.41000000000003,97.12999999999998,98.88,77.6,77.27,281.3,76.86,91.78999999999998,105.93999999999998,152.69,106.28000000000003,131.06,185.98000000000002,chr1:44200001:44220001
489.71000000000004,573.33,240.64999999999998,605.8799999999999,102.26999999999998,175.87,414.96,368.76,313.02,174.36000000000004,300.2600000000001,144.56999999999996,143.11999999999998,chr1:44500001:44520001
137.34999999999994,321.11,129.0,732.47,71.95,325.71,169.41,443.7499999999999,862.1299999999998,458.64000000000004,955.5199999999999,107.7,301.17999999999995,chr1:45230001:45250001
109.85000000000001,152.84,129.38,188.93000000000004,82.20999999999998,120.64999999999999,151.1,152.60000000000005,158.26999999999995,112.84,187.51999999999995,96.81,126.59999999999998,chr1:45770001:45790001
141.79999999999995,174.26000000000002,98.61999999999999,140.73000000000002,101.46000000000001,495.35,92.17999999999999,97.32,135.26,263.96999999999997,128.85,124.3,254.45,chr1:46070001:46090001
151.71999999999997,95.4,91.10000000000001,104.2,77.10000000000001,287.1600000000001,68.28999999999999,76.38999999999999,85.01999999999998,105.47999999999998,134.88,135.42,163.26,chr1:46480001:46500001
96.44999999999999,108.26999999999998,110.53,70.99000000000001,106.59000000000002,76.03,86.9,67.32,85.62,103.12000000000002,93.20000000000002,135.3,118.77,chr1:46850001:46870001
48.88999999999999,122.34,102.49,124.17,129.77,81.36,84.67,78.22999999999999,65.08,76.08000000000001,68.65,121.45,100.14,chr1:47310001:47330001
722.7699999999999,145.79000000000002,206.93000000000004,404.47,110.19,183.44,149.63000000000005,261.06999999999994,510.71999999999997,312.80999999999995,552.4800000000001,128.66,234.76999999999995,chr1:47890001:47910001
70.71999999999998,45.80999999999999,67.11000000000001,33.699999999999996,118.64999999999999,54.07,37.29,53.58,60.940000000000005,48.31999999999999,51.8,75.65999999999998,78.66,chr1:48740001:48760001
182.29000000000002,66.53999999999999,136.23,85.89,232.73999999999998,106.73999999999998,88.88000000000001,96.97,87.62,114.9,109.92999999999999,150.89999999999998,193.04999999999995,chr1:49000001:49020001
204.76,120.61999999999999,75.97,76.66000000000001,65.47999999999998,270.34,83.91,77.35,63.15,200.21000000000004,77.74000000000001,87.87,150.33999999999997,chr1:51200001:51220001
128.36,166.49,242.35999999999996,290.80000000000007,92.42,134.46,244.62,134.06999999999996,143.31,87.4,206.53,142.91,146.60999999999999,chr1:51780001:51800001
83.67,80.83,86.21000000000001,64.01,71.37,470.01,71.90000000000002,86.66,57.870000000000005,148.73999999999998,73.71000000000001,116.81,131.63000000000002,chr1:52280001:52300001
122.05,114.30000000000001,74.99,86.36000000000001,71.68,405.40000000000003,107.53,97.90999999999998,96.55,438.98999999999995,91.78999999999999,90.1,232.51,chr1:52530001:52550001
217.03,269.71999999999997,174.79,633.25,80.64,411.09999999999997,184.26999999999998,371.2,654.1200000000001,620.95,675.2099999999999,117.8,221.17999999999998,chr1:52860001:52880001
278.95,137.81,112.55,127.74,89.51000000000002,276.51,109.9,104.27999999999997,98.48,91.53000000000002,141.9,117.52000000000001,213.61999999999998,chr1:53360001:53380001
112.3,192.1,140.29999999999998,321.15999999999997,78.26,332.87000000000006,145.08,242.27999999999997,440.61,348.91999999999996,463.03000000000003,122.15,179.85,chr1:53690001:53710001
244.87000000000003,158.57999999999996,154.88,67.95,161.78,107.09,99.17,106.53999999999996,98.71999999999997,71.24,100.74000000000001,140.24999999999997,122.82,chr1:53910001:53930001
281.21000000000004,91.87999999999998,106.00000000000001,62.589999999999996,87.23,221.63000000000002,83.67000000000002,85.98999999999998,69.35999999999999,128.51,86.10999999999999,129.33999999999997,189.87,chr1:54540001:54560001
81.62999999999998,82.37999999999998,95.19,76.05000000000001,82.9,439.34999999999997,76.57,86.27,89.28999999999999,102.54,94.54,124.08999999999999,151.32,chr1:55550001:55570001
322.82000000000005,203.05999999999997,229.61000000000004,229.79999999999998,91.28000000000002,142.54999999999995,169.72000000000003,304.15999999999997,538.7999999999998,202.85,372.44999999999993,138.57,150.78,chr1:57040001:57060001
569.72,165.82999999999998,192.65999999999997,84.29,238.84,138.20999999999998,145.39000000000001,136.84,143.31000000000003,107.54999999999998,126.52000000000001,172.60999999999999,176.98999999999998,chr1:57280001:57300001
75.15,73.94,88.22000000000001,46.38999999999999,65.57,208.49,57.81,77.21,54.48,88.48,62.93,108.02,113.97000000000001,chr1:58960001:58980001
196.09000000000006,367.03999999999996,197.88000000000002,473.35,93.55000000000003,142.23000000000002,186.20999999999998,303.28000000000003,371.42,121.89000000000001,403.39,130.74,116.66,chr1:59750001:59770001
304.06000000000006,97.21000000000001,164.25000000000003,51.22,199.52999999999997,95.64000000000001,79.96000000000002,125.65,96.76000000000002,88.99999999999997,93.46000000000001,133.48,178.46999999999997,chr1:60420001:60440001
366.89,143.17,229.03,128.03,133.75,104.37,119.69000000000003,223.67999999999998,341.74,83.94999999999999,220.44999999999996,122.78,128.65,chr1:61500001:61520001
126.57,98.59,123.79999999999998,71.36,90.01,123.02000000000001,72.73999999999998,78.07,79.85000000000001,99.16,99.28000000000002,141.39999999999998,125.16,chr1:62120001:62140001
103.30000000000001,77.81,87.60000000000001,65.99,73.1,197.60999999999999,58.36000000000001,77.69999999999999,81.99,74.22,73.87999999999998,117.93,117.62,chr1:62330001:62350001
184.80999999999997,81.17999999999999,111.50999999999999,76.36,70.52,172.62,71.05999999999999,93.28000000000002,72.42999999999998,82.80000000000003,117.30999999999999,99.78999999999999,136.12,chr1:62610001:62630001
85.44000000000003,93.59,85.38000000000001,65.66999999999999,71.11,252.56000000000003,78.26,71.59,69.64,86.4,74.7,117.13999999999999,130.84999999999997,chr1:62920001:62940001
104.67999999999999,94.31,89.81000000000002,44.400000000000006,67.86000000000001,188.0,65.67,74.92999999999999,46.14,64.19,56.99999999999999,83.74,113.8,chr1:63290001:63310001
111.72,230.05000000000004,215.16000000000003,540.5200000000001,88.74,216.14,181.4,308.30999999999995,537.41,388.72999999999996,522.5799999999999,129.3,209.01999999999998,chr1:64050001:64070001
136.23,84.8,139.35999999999999,55.31000000000001,223.41,109.48,86.99999999999999,86.68,78.67000000000002,66.75999999999999,77.89,126.32,145.97,chr1:64710001:64730001
208.70999999999998,121.17999999999999,117.93,101.17999999999999,96.36,335.99,107.98,105.67999999999999,97.80000000000001,98.35000000000001,113.33999999999999,121.95,184.46999999999997,chr1:65290001:65310001
217.99999999999997,124.47,116.44999999999999,72.27,118.25999999999999,153.04999999999995,84.05,91.66999999999999,83.66000000000001,146.42,99.01,137.18000000000004,177.19,chr1:65510001:65530001
159.50999999999996,81.6,113.02999999999996,57.52,119.24000000000001,147.52999999999997,90.47,89.33,72.36,88.80999999999999,86.7,123.73,136.30999999999997,chr1:65690001:65710001
145.82,193.85999999999999,100.65999999999998,166.83999999999997,73.25000000000001,240.85999999999996,182.67999999999998,117.36999999999999,98.06,172.61,95.40999999999998,121.39,153.47,chr1:65890001:65910001
117.68,165.98,142.77,73.23999999999998,66.32,137.10999999999999,174.31,94.69,55.699999999999996,52.599999999999994,64.89000000000001,103.42999999999999,88.3,chr1:66420001:66440001
150.09,222.85,107.58999999999999,79.32999999999998,69.93999999999998,111.92999999999999,145.07,83.21999999999998,53.39,68.52000000000001,52.61,93.83999999999999,93.26,chr1:66950001:66970001
75.39999999999999,88.44000000000001,130.15,50.580000000000005,70.09000000000002,113.82000000000004,68.96,72.10000000000001,57.2,54.879999999999995,70.02,89.33999999999999,88.63000000000001,chr1:67200001:67220001
90.32000000000001,90.46,80.28000000000002,57.49,64.92,350.0,85.85,72.95999999999998,57.9,134.66,65.73,94.02,164.28,chr1:67440001:67460001
307.09,107.46000000000001,156.16,50.24000000000001,145.16,102.09,76.79000000000002,90.61,80.58000000000001,96.18,71.94000000000001,120.03,140.77999999999997,chr1:67670001:67690001
240.32999999999998,122.22999999999999,164.68,87.67,97.76999999999998,112.62,89.06000000000002,95.07999999999998,92.32000000000002,99.02000000000001,113.57,126.53999999999999,165.19,chr1:67980001:68000001
339.52,198.52,141.32,80.83000000000001,92.6,144.22,189.67000000000002,119.92999999999999,95.86,126.55999999999999,101.14999999999998,127.51,139.46000000000004,chr1:68300001:68320001
401.84,165.01999999999998,127.57000000000001,93.38999999999999,79.74000000000001,221.82,113.19000000000001,115.48,105.58999999999999,87.72,132.10000000000002,145.70000000000002,184.89,chr1:68570001:68590001
83.83000000000001,76.01999999999998,133.07,52.37,101.91,123.95,79.05,73.43000000000002,57.4,80.99999999999999,58.379999999999995,118.63999999999997,112.67999999999999,chr1:68880001:68900001
84.43,107.19999999999997,79.61,98.66000000000001,72.98,520.16,135.81999999999996,116.02,93.31,489.21,92.49,116.01,200.29,chr1:70690001:70710001
116.46,97.26,142.71999999999997,68.28,196.37,124.46000000000001,88.73,99.15000000000002,76.11,101.30999999999999,78.26,154.0,159.22000000000003,chr1:76530001:76550001
86.07000000000001,77.17,83.01999999999998,46.9,73.26,183.23999999999998,79.96,75.25,42.24,110.55,45.6,87.43999999999998,116.59000000000002,chr1:77600001:77620001
102.24,102.56,91.7,80.58,79.67,334.6,82.72000000000001,82.64,72.7,108.35999999999997,84.19999999999999,101.17,148.67,chr1:78160001:78180001
118.86999999999999,160.17999999999998,91.91000000000001,63.65,70.87000000000002,316.25,94.41,94.69,59.89000000000001,148.85,75.06,96.64999999999999,184.71,chr1:78400001:78420001
152.62,106.33999999999999,146.64,63.98,70.64,120.09,120.85000000000001,96.98999999999998,79.29,64.39,85.27,106.00000000000001,109.44,chr1:79130001:79150001
116.28,107.00000000000001,127.83000000000001,51.81,146.3,142.0,92.25,99.38000000000001,60.949999999999996,80.33000000000001,61.529999999999994,139.14,115.05000000000001,chr1:84360001:84380001
82.46,83.99999999999999,90.57000000000002,47.69,71.65999999999998,142.92999999999998,85.37,70.08,44.78,101.50999999999999,43.77,106.91999999999999,104.19,chr1:84600001:84620001
120.43000000000002,84.33,122.83,62.08,72.56000000000002,99.22,93.85,79.96000000000001,66.74,71.03999999999999,63.67,97.96,98.42999999999999,chr1:84900001:84920001
442.56,217.60999999999999,202.09999999999997,230.07999999999998,86.56,117.28,149.61,235.60000000000002,251.21000000000004,92.69999999999999,227.49999999999997,139.32000000000002,128.24,chr1:85070001:85090001
556.81,109.71,189.70999999999998,93.89,231.55999999999997,137.51,144.62000000000003,138.35000000000002,151.08,130.56000000000003,125.86,191.72,217.01999999999998,chr1:85230001:85250001
164.35,423.83,161.97,173.07000000000002,90.95000000000002,138.46999999999997,275.46999999999997,198.95,159.67000000000002,105.73,152.31,118.33000000000001,154.0,chr1:85750001:85770001
106.28,167.33999999999997,200.13000000000002,387.60999999999996,77.36,154.04,147.57000000000002,297.68999999999994,408.37,385.28,317.41,102.93999999999998,118.83999999999999,chr1:86850001:86870001
125.35,201.22999999999996,138.56,121.83999999999997,91.47,110.75,156.68,152.59000000000003,120.26,73.77000000000001,103.42999999999999,124.11,128.17,chr1:87220001:87240001
189.48,112.90999999999998,122.91,82.97,84.29,186.06,132.23999999999998,103.22000000000001,91.9,92.57,104.40999999999998,131.78000000000003,184.56,chr1:87570001:87590001
105.12,70.59,128.96,50.410000000000004,234.79,112.05000000000001,70.01,93.02999999999999,67.59,80.74000000000001,70.86,141.07999999999998,127.75000000000001,chr1:88620001:88640001
217.35,361.28,116.69000000000001,61.28000000000001,88.07,127.99999999999999,139.83,112.93,85.01,79.04,64.42,128.54999999999998,115.5,chr1:89060001:89080001
130.08,86.67999999999999,110.60000000000001,48.79,60.400000000000006,185.71999999999997,71.84,74.86999999999999,51.57,94.66000000000001,72.21,106.63999999999997,116.61000000000001,chr1:89420001:89440001
227.33999999999997,218.92999999999998,160.31,112.60999999999999,109.17,120.0,214.82,135.88000000000002,120.45999999999998,96.68999999999998,125.59000000000002,121.37,136.33999999999997,chr1:90260001:90280001
102.4,103.68999999999998,59.839999999999996,67.30000000000001,55.42,204.01999999999998,104.78,91.38000000000001,57.85,905.6300000000001,59.279999999999994,98.19,230.94,chr1:91460001:91480001
156.05999999999997,243.18,214.95000000000002,492.23999999999995,101.64,131.37,168.52,327.01000000000005,363.84999999999997,241.87,473.9199999999999,130.76,101.69,chr1:91950001:91970001
89.07000000000002,87.84000000000002,120.28000000000003,50.540000000000006,83.66999999999999,132.94000000000003,74.27000000000001,76.1,57.96,73.93999999999998,63.67999999999999,86.37,97.52000000000001,chr1:92440001:92460001
153.69,159.65,170.99999999999997,435.02,74.89,325.45000000000005,146.32,298.08,514.62,294.9200000000001,534.21,107.82000000000002,173.28,chr1:92760001:92780001
88.16,75.89,83.05000000000001,55.620000000000005,64.12,183.42,59.79,71.44,60.93,118.28999999999999,64.85999999999999,122.11,96.01,chr1:93100001:93120001
112.66000000000001,157.96999999999994,104.57000000000001,89.33,75.12999999999998,401.96999999999997,187.92999999999998,230.56000000000006,162.04999999999998,445.63999999999993,110.44,136.49,330.40000000000003,chr1:93300001:93320001
73.11,123.46999999999997,80.02,48.3,69.38,152.81,54.830000000000005,67.58999999999999,60.510000000000005,52.68999999999999,49.66000000000001,107.24999999999999,105.72999999999999,chr1:93730001:93750001
259.65000000000003,304.6,118.60000000000001,308.31,86.99000000000002,494.72999999999996,510.72,198.96999999999997,188.59999999999997,1527.3300000000002,205.15,172.10000000000002,418.77,chr1:94080001:94100001
277.88000000000005,421.71,281.69000000000005,594.62,112.85,151.96,395.25000000000006,230.58,190.75000000000003,101.43999999999998,254.06,134.5,137.88,chr1:94480001:94500001
160.32,97.95,63.36000000000001,57.87,62.86,254.89000000000004,57.25000000000001,67.95,43.2,86.63000000000001,54.220000000000006,78.13000000000001,99.45,chr1:94960001:94980001
141.98,87.14,156.53,84.45,103.15,111.72999999999999,69.93000000000002,101.89000000000003,90.39999999999999,76.21000000000001,112.26,127.75999999999999,149.02,chr1:95290001:95310001
93.72,78.75999999999999,94.43,59.379999999999995,78.44,157.74999999999997,81.57000000000001,80.94999999999999,60.629999999999995,113.19000000000003,68.64000000000001,101.53999999999999,149.35,chr1:95510001:95530001
84.97000000000001,133.71,110.26,53.81,78.85,127.46999999999998,87.85,80.84,56.81,76.89,58.92,127.27000000000001,111.55000000000001,chr1:98520001:98540001
