CTCF,DNase,H2A,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me3,H4K20me1,Boundary
68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,68.11999999999999,chr1:32270001:32280001
67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,67.21999999999998,chr1:32565001:32575001
35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,35.35000000000001,chr1:32900001:32910001
88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,chr1:33365001:33375001
111.25,111.25,111.25,111.25,111.25,111.25,111.25,111.25,111.25,111.25,111.25,111.25,111.25,chr1:33585001:33595001
189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,189.95000000000002,chr1:34100001:34110001
85.86,85.86,85.86,85.86,85.86,85.86,85.86,85.86,85.86,85.86,85.86,85.86,85.86,chr1:34915001:34925001
72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,chr1:35235001:35245001
72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,72.10000000000001,chr1:35470001:35480001
39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,39.54999999999999,chr1:35640001:35650001
120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,120.02999999999999,chr1:35905001:35915001
255.12,255.12,255.12,255.12,255.12,255.12,255.12,255.12,255.12,255.12,255.12,255.12,255.12,chr1:36030001:36040001
57.48,57.48,57.48,57.48,57.48,57.48,57.48,57.48,57.48,57.48,57.48,57.48,57.48,chr1:36330001:36340001
174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14,chr1:36550001:36560001
73.78,73.78,73.78,73.78,73.78,73.78,73.78,73.78,73.78,73.78,73.78,73.78,73.78,chr1:36955001:36965001
105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,105.75999999999999,chr1:38480001:38490001
61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,61.699999999999996,chr1:39315001:39325001
86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.19,chr1:39545001:39555001
170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,chr1:40260001:40270001
44.61,44.61,44.61,44.61,44.61,44.61,44.61,44.61,44.61,44.61,44.61,44.61,44.61,chr1:40530001:40540001
68.01,68.01,68.01,68.01,68.01,68.01,68.01,68.01,68.01,68.01,68.01,68.01,68.01,chr1:41000001:41010001
78.97,78.97,78.97,78.97,78.97,78.97,78.97,78.97,78.97,78.97,78.97,78.97,78.97,chr1:41505001:41515001
144.56,144.56,144.56,144.56,144.56,144.56,144.56,144.56,144.56,144.56,144.56,144.56,144.56,chr1:41720001:41730001
171.93,171.93,171.93,171.93,171.93,171.93,171.93,171.93,171.93,171.93,171.93,171.93,171.93,chr1:41980001:41990001
156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,156.48000000000002,chr1:42640001:42650001
74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,74.16999999999999,chr1:43230001:43240001
71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,chr1:43655001:43665001
64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,64.36000000000001,chr1:44540001:44550001
113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,chr1:45180001:45190001
58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,chr1:45770001:45780001
112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,112.27999999999999,chr1:46050001:46060001
61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,61.370000000000005,chr1:46840001:46850001
96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,96.20000000000002,chr1:47220001:47230001
215.29,215.29,215.29,215.29,215.29,215.29,215.29,215.29,215.29,215.29,215.29,215.29,215.29,chr1:47640001:47650001
328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,328.97999999999996,chr1:47900001:47910001
91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,chr1:48450001:48460001
179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,179.75000000000003,chr1:48550001:48560001
75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,chr1:49005001:49015001
97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,chr1:49360001:49370001
40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,40.81,chr1:50820001:50830001
47.46,47.46,47.46,47.46,47.46,47.46,47.46,47.46,47.46,47.46,47.46,47.46,47.46,chr1:51225001:51235001
66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,chr1:51785001:51795001
64.69,64.69,64.69,64.69,64.69,64.69,64.69,64.69,64.69,64.69,64.69,64.69,64.69,chr1:52340001:52350001
66.71,66.71,66.71,66.71,66.71,66.71,66.71,66.71,66.71,66.71,66.71,66.71,66.71,chr1:52575001:52585001
69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,69.20000000000002,chr1:52865001:52875001
122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,122.88000000000001,chr1:53160001:53170001
59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,59.019999999999996,chr1:53700001:53710001
24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,24.130000000000003,chr1:55365001:55375001
72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,72.39999999999999,chr1:55540001:55550001
302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,302.21999999999997,chr1:56320001:56330001
171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,171.14999999999998,chr1:57280001:57290001
56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,56.84,chr1:58520001:58530001
75.16,75.16,75.16,75.16,75.16,75.16,75.16,75.16,75.16,75.16,75.16,75.16,75.16,chr1:58960001:58970001
189.15,189.15,189.15,189.15,189.15,189.15,189.15,189.15,189.15,189.15,189.15,189.15,189.15,chr1:59200001:59210001
68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,chr1:59765001:59775001
96.07,96.07,96.07,96.07,96.07,96.07,96.07,96.07,96.07,96.07,96.07,96.07,96.07,chr1:60325001:60335001
212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,212.18000000000004,chr1:60430001:60440001
200.74,200.74,200.74,200.74,200.74,200.74,200.74,200.74,200.74,200.74,200.74,200.74,200.74,chr1:61500001:61510001
66.39,66.39,66.39,66.39,66.39,66.39,66.39,66.39,66.39,66.39,66.39,66.39,66.39,chr1:62130001:62140001
67.01,67.01,67.01,67.01,67.01,67.01,67.01,67.01,67.01,67.01,67.01,67.01,67.01,chr1:62525001:62535001
67.06,67.06,67.06,67.06,67.06,67.06,67.06,67.06,67.06,67.06,67.06,67.06,67.06,chr1:62620001:62630001
61.17,61.17,61.17,61.17,61.17,61.17,61.17,61.17,61.17,61.17,61.17,61.17,61.17,chr1:62895001:62905001
106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,chr1:63340001:63350001
222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,chr1:63775001:63785001
65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,chr1:64070001:64080001
53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,53.56999999999999,chr1:64740001:64750001
97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,chr1:65300001:65310001
185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,185.79999999999998,chr1:65520001:65530001
65.17,65.17,65.17,65.17,65.17,65.17,65.17,65.17,65.17,65.17,65.17,65.17,65.17,chr1:65725001:65735001
155.76,155.76,155.76,155.76,155.76,155.76,155.76,155.76,155.76,155.76,155.76,155.76,155.76,chr1:66420001:66430001
175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,chr1:66705001:66715001
164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,164.23000000000002,chr1:66965001:66975001
151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,151.24000000000004,chr1:67230001:67240001
97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,chr1:67390001:67400001
149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99,chr1:67990001:68000001
445.11,445.11,445.11,445.11,445.11,445.11,445.11,445.11,445.11,445.11,445.11,445.11,445.11,chr1:68310001:68320001
186.58,186.58,186.58,186.58,186.58,186.58,186.58,186.58,186.58,186.58,186.58,186.58,186.58,chr1:68575001:68585001
80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,80.11000000000001,chr1:68980001:68990001
174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,174.69000000000003,chr1:70590001:70600001
55.71,55.71,55.71,55.71,55.71,55.71,55.71,55.71,55.71,55.71,55.71,55.71,55.71,chr1:71065001:71075001
99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,chr1:74985001:74995001
65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,chr1:75220001:75230001
90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,90.89000000000001,chr1:75685001:75695001
81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,81.82000000000002,chr1:76175001:76185001
91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,91.74000000000001,chr1:76350001:76360001
142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,142.57999999999998,chr1:76615001:76625001
63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,63.11000000000001,chr1:77335001:77345001
224.66,224.66,224.66,224.66,224.66,224.66,224.66,224.66,224.66,224.66,224.66,224.66,224.66,chr1:77605001:77615001
74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,74.02,chr1:78030001:78040001
