CTCF,DNase,H2A,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me3,H4K20me1,Boundary
578.25,361.86,71.4,195.48,103.84999999999998,704.3900000000001,242.55999999999997,152.28000000000003,159.02999999999997,192.15000000000003,210.08000000000004,83.29000000000002,260.55000000000007,chr1:6520001:6540001
114.54,164.20000000000002,77.42999999999999,101.44000000000001,59.54,365.95,132.74,77.99,87.12,962.15,106.85000000000001,59.76,271.49000000000007,chr1:6740001:6760001
138.45,182.67000000000002,169.43,59.36,285.81,89.37000000000002,210.72999999999996,150.18,123.08999999999999,43.589999999999996,91.71999999999998,146.43,144.1,chr1:6970001:6990001
321.87999999999994,156.97000000000003,94.83000000000001,56.099999999999994,309.14000000000004,76.23000000000002,84.62000000000002,56.58,98.16000000000001,31.36,84.96000000000001,93.00000000000001,162.94000000000003,chr1:7270001:7290001
895.07,147.77999999999997,142.08,56.57000000000001,371.34,101.10000000000001,62.36000000000001,77.97000000000001,100.78999999999999,34.11999999999999,116.42999999999996,115.66000000000001,174.21,chr1:7710001:7730001
478.37000000000006,291.19000000000005,92.47,192.23999999999995,70.26,676.3900000000001,216.98999999999998,111.89,131.88000000000002,411.33,164.16000000000003,80.24999999999999,194.03999999999994,chr1:8030001:8050001
301.05,214.47,72.78999999999999,100.27000000000001,52.470000000000006,400.74,147.10000000000002,109.95000000000002,86.97,373.14000000000004,113.19,74.84,215.8,chr1:8420001:8440001
445.95,937.05,90.35000000000001,1118.1599999999999,65.62,770.4200000000001,518.89,723.81,835.07,941.69,1327.71,72.41000000000003,581.18,chr1:8920001:8940001
445.97,310.45,122.81,123.10000000000001,247.45,116.65,372.98999999999995,217.46999999999997,143.11,55.629999999999995,169.75999999999996,156.73999999999995,166.38,chr1:9330001:9350001
133.23000000000002,315.58,162.56000000000003,394.20000000000005,66.99000000000001,339.72,110.85999999999999,275.65999999999997,532.0600000000001,272.49,641.24,53.440000000000005,151.75,chr1:9990001:10010001
228.31,253.35000000000005,174.11,887.14,78.87999999999998,349.27000000000004,389.09999999999997,386.30000000000007,234.22000000000003,91.85,726.55,84.85000000000001,124.63999999999999,chr1:10680001:10700001
442.42999999999995,246.70000000000002,85.82,82.44000000000001,125.08999999999999,426.42,168.32999999999998,115.19,97.19000000000001,263.07,102.66999999999999,89.48000000000002,257.04,chr1:11080001:11100001
170.74,335.65,293.68,405.81,80.39,186.5,195.91000000000003,552.4,795.87,365.88000000000005,889.59,61.49000000000001,117.69999999999999,chr1:11320001:11340001
346.2,180.5,133.74,52.24000000000001,837.5099999999999,82.94000000000001,112.62,128.14,139.61,31.59,85.18,137.66,169.79000000000002,chr1:12120001:12140001
74.83,158.34999999999997,96.71000000000001,146.57999999999998,41.49,475.93000000000006,152.07,81.92,102.07000000000002,153.01000000000002,94.24999999999999,90.72999999999998,142.7,chr1:12420001:12440001
426.24999999999994,230.07000000000002,129.03,108.94000000000003,114.99999999999999,159.05,149.55999999999997,134.74000000000004,98.67999999999999,96.31,135.05999999999997,98.18,178.95,chr1:14130001:14150001
327.25,143.51999999999998,94.19999999999999,35.040000000000006,295.29,91.26000000000002,51.4,56.93000000000001,82.77,39.510000000000005,85.16,122.87999999999998,165.85,chr1:15420001:15440001
151.88,487.86999999999995,237.80999999999995,525.9700000000001,58.949999999999996,360.35,157.27999999999997,431.07,533.1800000000001,289.07,691.2000000000002,69.38000000000001,161.62000000000003,chr1:15850001:15870001
440.04,507.79,93.13000000000001,386.72999999999996,72.46000000000001,593.3500000000001,290.67,126.77000000000002,116.89,260.51,218.44000000000003,72.89,201.15999999999997,chr1:16100001:16120001
689.4999999999999,218.62,119.00999999999999,52.06999999999999,371.67,91.54,124.03,133.55,113.36,55.77,140.82999999999998,87.61,176.93,chr1:16380001:16400001
586.4799999999999,317.9,180.12,292.92,84.48999999999998,264.90000000000003,211.45999999999995,323.75000000000006,436.78000000000003,615.32,429.08,71.83000000000001,158.45000000000002,chr1:17370001:17390001
189.97,410.52,230.25,1700.1000000000001,80.07,297.85,373.51,864.1600000000001,1182.51,668.0899999999999,1763.05,64.36,176.52999999999997,chr1:17760001:17780001
530.7999999999998,169.0,66.52,39.660000000000004,112.28,212.45999999999998,56.519999999999996,58.650000000000006,71.08,59.169999999999995,99.08999999999999,91.31,237.04000000000005,chr1:17980001:18000001
91.88000000000001,141.93,65.78000000000002,34.27,186.76000000000002,80.69,33.160000000000004,58.52,83.32000000000001,33.63,54.269999999999996,249.84,142.39999999999998,chr1:18590001:18610001
652.51,198.47,88.31,35.330000000000005,202.55999999999997,101.12,88.02000000000002,61.150000000000006,97.6,39.88,80.89999999999998,126.42000000000002,155.03,chr1:18900001:18920001
521.75,235.16000000000005,110.44,206.35,99.44000000000001,553.98,363.0,189.79,155.76,235.92000000000004,242.92999999999998,91.54,228.17000000000002,chr1:19200001:19220001
356.15999999999997,254.52,67.98999999999998,210.54,48.73,501.46,266.77,231.46,162.8,343.96,194.48000000000002,67.98,231.74,chr1:19670001:19690001
121.26000000000002,139.86000000000004,70.74000000000001,32.84,211.63,120.15,45.870000000000005,59.29000000000001,82.24999999999997,40.68000000000001,73.96999999999998,133.88000000000002,204.27,chr1:20010001:20030001
281.4,228.91000000000003,106.14999999999999,77.51,202.59000000000003,178.08,151.14,95.97,89.97,55.56,112.70999999999998,192.63000000000002,167.66000000000003,chr1:20240001:20260001
582.69,268.67,153.38,123.50000000000001,204.64999999999998,114.14,360.73,218.25000000000003,155.2,49.35,143.35,87.64000000000001,157.76000000000002,chr1:20520001:20540001
361.7100000000001,532.41,213.77000000000004,1198.1000000000001,57.33,338.08000000000004,507.00999999999993,558.1200000000001,508.25,493.9,723.3100000000001,64.59,117.72,chr1:20820001:20840001
67.48,172.91000000000003,60.73999999999999,66.41,43.47,275.88,72.96,50.290000000000006,78.94,176.23000000000002,79.02,77.47,173.08999999999997,chr1:21270001:21290001
130.04,164.04,84.61,67.67000000000002,390.13,237.64,177.34999999999997,151.47,124.76000000000002,72.21999999999998,131.66999999999996,87.46000000000002,225.04999999999995,chr1:21990001:22010001
213.55,223.07000000000002,68.92000000000002,110.83000000000001,70.50999999999999,580.7299999999999,225.36,88.65999999999998,110.14,518.3000000000001,126.07,76.07,465.33,chr1:22430001:22450001
437.82,167.25,108.91000000000003,47.739999999999995,213.63,90.49000000000002,63.86,106.38,135.58,36.72,109.72999999999999,66.76,172.38,chr1:22740001:22760001
371.65,128.01,85.80000000000001,29.6,343.11000000000007,76.05000000000003,37.49,57.08000000000001,86.92999999999999,35.47,82.86999999999999,96.60999999999999,182.94000000000003,chr1:22990001:23010001
519.19,260.9600000000001,145.43,78.32000000000001,267.01000000000005,79.37,188.79999999999998,115.98,110.94,38.75000000000001,101.3,80.62,129.04000000000002,chr1:23290001:23310001
510.20000000000005,251.81000000000003,193.86,120.28000000000002,217.34999999999997,127.44000000000003,394.48,407.64,223.26999999999995,51.86,203.87,61.989999999999995,149.28999999999996,chr1:23850001:23870001
423.48,328.32,336.29,606.19,81.25999999999999,158.10000000000005,641.7600000000001,713.9999999999999,451.53,115.66000000000001,650.96,84.04,119.35999999999999,chr1:24510001:24530001
492.9700000000001,556.61,283.29999999999995,1170.6600000000003,67.91,308.80000000000007,598.56,1002.9599999999999,747.8299999999999,396.37999999999994,866.2600000000001,99.34,90.26,chr1:24730001:24750001
99.56,319.86,68.15,288.10999999999996,47.11,633.86,163.19,243.65000000000003,368.05000000000007,1069.8600000000001,442.35,66.99000000000001,281.43,chr1:24970001:24990001
440.08,310.27,166.31,350.66,198.92999999999995,200.48,406.23999999999995,283.77,195.03,65.59,295.75999999999993,96.06,165.29999999999998,chr1:25890001:25910001
240.16,263.99999999999994,187.44000000000003,318.05,45.9,484.15999999999997,292.09999999999997,461.49,573.33,351.27,658.6099999999999,74.84000000000002,200.70000000000002,chr1:26140001:26160001
158.08999999999997,137.62,74.08999999999999,48.90000000000002,134.06,212.29,68.38000000000001,50.79,80.03999999999999,50.519999999999996,75.56000000000003,99.58,168.52999999999997,chr1:26900001:26920001
808.6099999999999,439.56999999999994,105.94,625.0999999999999,70.92000000000002,523.7700000000001,577.3799999999999,241.07999999999996,154.51,273.89000000000004,341.7,65.12,183.87,chr1:27420001:27440001
1106.2700000000002,357.38,235.66,304.82000000000005,97.7,164.43000000000004,337.19,396.12999999999994,387.35999999999996,171.1,462.34,83.92,141.34,chr1:27710001:27730001
104.92999999999999,205.37,39.58,72.1,31.450000000000003,510.25,72.93,52.63,74.48,524.1100000000001,89.60999999999999,65.45,211.05,chr1:28160001:28180001
110.2,247.79000000000002,166.19000000000003,380.7799999999999,36.480000000000004,285.74,361.16,388.4700000000001,201.26999999999998,696.2399999999999,218.01000000000005,80.75000000000001,178.0,chr1:28380001:28400001
526.31,266.98,151.56,69.72999999999999,308.99,92.37,154.89999999999998,109.05999999999999,85.60000000000001,26.389999999999997,152.84000000000003,69.94999999999999,171.60999999999999,chr1:29190001:29210001
118.53,141.68999999999997,88.36000000000001,41.32,412.97,75.37,36.779999999999994,52.99999999999999,87.06999999999998,33.25,87.07000000000001,131.68,202.57000000000002,chr1:30360001:30380001
319.98,346.71999999999997,200.04999999999998,195.48000000000002,258.85999999999996,111.38000000000002,335.31,197.12,148.79,47.07,181.25,92.28,144.84000000000003,chr1:30840001:30860001
504.2899999999999,230.35000000000005,138.45999999999998,90.93,384.81999999999994,112.37,313.12000000000006,192.32999999999998,144.92000000000004,50.56,152.98000000000002,102.16000000000001,147.97000000000003,chr1:31260001:31280001
1040.67,386.55999999999995,160.05999999999997,185.39999999999998,151.33999999999997,112.98,235.94,188.03999999999996,156.54999999999998,66.13999999999999,139.57,68.77999999999997,146.08,chr1:31640001:31660001
667.5100000000001,495.53000000000003,234.82,324.24999999999994,70.25,110.48,508.2200000000001,269.67,161.53000000000006,67.36000000000001,183.82999999999996,76.13,94.64999999999999,chr1:31860001:31880001
110.10000000000001,366.65000000000003,222.41000000000003,948.62,67.44000000000001,422.71,444.45,612.0300000000001,779.1300000000001,683.2700000000001,1076.1999999999998,88.4,222.29,chr1:32100001:32120001
87.89999999999999,243.97,136.08999999999997,197.04000000000005,69.33,649.33,156.08999999999997,288.17,239.56,391.22999999999996,297.53,66.12000000000002,233.01000000000002,chr1:32650001:32670001
455.7099999999999,335.25,231.48999999999998,237.73999999999998,196.02,87.53,111.02999999999999,238.45,375.9799999999999,70.04,365.8400000000001,112.22999999999999,132.47,chr1:32860001:32880001
486.98999999999995,193.48,157.43,138.97,424.23999999999995,227.69000000000003,327.38000000000005,417.82000000000005,411.74,174.46,340.88000000000005,106.94,202.70000000000002,chr1:33350001:33370001
617.1500000000002,398.6,154.98,204.0,64.54,237.73999999999998,255.84000000000003,164.51,113.56,73.41000000000001,151.26000000000002,105.37,71.77999999999999,chr1:33560001:33580001
93.27000000000001,168.19000000000003,185.89000000000001,182.5,70.75,287.94000000000005,180.83,303.16999999999996,356.52,226.33999999999997,296.55,83.80000000000003,146.21,chr1:35440001:35460001
126.9,202.68,75.89,122.94,59.500000000000014,368.04,190.62,122.53,105.3,66.07,130.63000000000002,71.14,163.10999999999999,chr1:35890001:35910001
508.09000000000003,193.06000000000003,158.03,101.03,109.78,227.10999999999999,110.3,219.85999999999999,338.08,187.3,315.6500000000001,83.76,175.22,chr1:36340001:36360001
936.13,210.92000000000002,321.01,340.4299999999999,70.33999999999999,380.88,205.82,442.53,588.0100000000001,363.38000000000005,571.51,88.19,167.59,chr1:36550001:36570001
247.24,277.73,172.88999999999996,179.48000000000002,266.1,107.87000000000002,119.29,107.85000000000001,74.63999999999999,35.239999999999995,156.6,95.50000000000001,158.16,chr1:36970001:36990001
559.8399999999999,467.40999999999997,151.85000000000002,785.66,65.76999999999998,427.35,723.84,542.04,297.35,450.17,507.08,64.21,189.35999999999999,chr1:38480001:38500001
133.80999999999997,307.34999999999997,190.1,482.64,65.11,425.40999999999997,211.97000000000003,487.28,668.2100000000002,508.4,575.9999999999999,81.87,196.68,chr1:39310001:39330001
646.2299999999999,402.86999999999995,171.57999999999996,708.93,131.70000000000002,97.18,379.82,340.81,222.20000000000002,109.07,422.07000000000005,60.57000000000001,128.04000000000002,chr1:39550001:39570001
319.53,184.61,77.25,61.69,65.27999999999999,465.35,70.36,44.13999999999999,85.60000000000002,64.49,102.03999999999999,63.51999999999999,165.53,chr1:40000001:40020001
568.13,270.54,163.82000000000005,122.97000000000003,95.42,79.56000000000002,164.80999999999997,146.32999999999998,103.88000000000001,35.7,115.43,78.36,104.07,chr1:40260001:40280001
267.44000000000005,307.74,63.07,216.78999999999996,49.989999999999995,593.6600000000001,236.46999999999997,90.6,100.55,249.79999999999995,126.07000000000001,61.41,178.53,chr1:40530001:40550001
106.94,137.58999999999997,87.46999999999998,41.599999999999994,168.36,65.53,54.26,48.81,71.52,20.879999999999995,51.70000000000001,100.35000000000001,110.49,chr1:41030001:41050001
157.01,207.10999999999993,64.94000000000001,94.36000000000001,75.12,584.7000000000002,105.82999999999997,52.080000000000005,92.62000000000002,122.90000000000002,129.66999999999996,99.3,289.8,chr1:41480001:41500001
197.71,153.49,81.22,35.33,299.61,121.44000000000003,55.809999999999995,45.34000000000001,89.74000000000001,57.74999999999999,85.64999999999999,148.05999999999997,202.07999999999998,chr1:42020001:42040001
457.61,420.0899999999999,123.75999999999999,548.9599999999998,89.51,238.95,707.15,431.62999999999994,231.26000000000002,119.96,289.77000000000004,72.63000000000001,171.65,chr1:42630001:42650001
343.10999999999996,295.35,257.61,205.73,67.94999999999999,428.74999999999994,184.07999999999998,427.0799999999999,668.1,428.21,469.85999999999996,80.60999999999999,174.73,chr1:43230001:43250001
340.16,179.93000000000004,183.62,82.50999999999999,110.09,153.32999999999998,149.39,118.74000000000001,105.94999999999999,52.41,117.87,85.57,97.11999999999999,chr1:43680001:43700001
114.52,167.98000000000002,106.87000000000002,86.06,68.51,317.12,107.83,65.99000000000001,87.59,283.94,104.72000000000001,84.79,181.66,chr1:44190001:44210001
357.35,219.39000000000001,183.44,130.97,104.13,136.61,327.59,228.26000000000002,130.29000000000002,47.63000000000001,104.92999999999999,91.14000000000001,103.98,chr1:44510001:44530001
244.74,165.07999999999998,61.449999999999996,97.74,53.87,543.8199999999999,76.49999999999999,64.12,91.39,185.28,126.73,67.04,223.23000000000002,chr1:44770001:44790001
184.79999999999998,224.85,200.53,392.50999999999993,173.69999999999996,152.1,284.98,409.13999999999993,262.56000000000006,66.89999999999999,401.09,93.48,122.52999999999999,chr1:45280001:45300001
144.90999999999997,157.35000000000002,171.20000000000002,58.319999999999986,184.08,235.56,116.39000000000001,209.36999999999998,160.33,59.72,120.17999999999999,97.76999999999998,142.84000000000003,chr1:45780001:45800001
90.57999999999998,195.74999999999997,69.90000000000002,104.36999999999999,84.95,605.3,142.49,107.44999999999999,102.39,142.25,117.30999999999999,81.42,212.44000000000003,chr1:46080001:46100001
93.14999999999999,124.15,41.54,55.300000000000004,49.89,346.8500000000001,39.49,40.75999999999999,51.919999999999995,45.19,73.67,70.21999999999998,116.81000000000002,chr1:46480001:46500001
81.63000000000001,231.10999999999999,155.74000000000004,69.35000000000001,150.60000000000002,113.25,230.53,227.41000000000003,213.5,59.75999999999999,127.91,175.9,123.38000000000001,chr1:46850001:46870001
116.42,170.23,61.02,72.39999999999999,51.15,606.95,67.75,59.660000000000004,76.72,181.51,104.97000000000003,107.64,183.17999999999998,chr1:47040001:47060001
1011.12,331.61999999999995,298.54,139.10000000000002,895.72,124.25999999999999,373.28000000000003,570.71,479.92,198.92999999999998,302.6600000000001,116.40999999999998,221.37000000000003,chr1:47890001:47910001
306.93000000000006,176.74999999999997,114.95,63.709999999999994,318.84,101.67,122.20000000000002,94.84000000000002,106.08,41.970000000000006,107.92999999999999,110.99000000000002,193.46,chr1:48220001:48240001
199.46999999999997,187.73,128.59,62.32,287.66,75.36999999999999,105.51,147.55999999999997,124.99999999999999,37.209999999999994,67.85000000000001,107.81,146.96999999999997,chr1:48550001:48570001
122.17999999999999,142.29999999999998,116.5,47.550000000000004,190.35999999999999,79.51,49.78999999999999,62.459999999999994,92.77,39.15,68.67,103.23,150.16,chr1:48710001:48730001
138.22999999999996,134.29999999999998,110.9,37.760000000000005,208.83,86.70999999999998,76.68,69.29999999999998,82.78,40.24,78.22,104.55000000000001,149.63,chr1:49000001:49020001
237.98,130.22,102.87,39.54,116.85000000000001,76.64000000000001,41.72000000000001,42.57,72.02000000000001,32.76,44.800000000000004,163.27,123.16999999999999,chr1:50530001:50550001
188.44,157.51,107.02000000000001,39.16,259.3,87.72000000000001,43.029999999999994,51.33,81.44999999999999,33.17,68.23999999999998,109.76,160.39,chr1:50810001:50830001
141.7,154.44000000000003,54.67,52.46999999999999,30.759999999999998,201.27999999999997,37.510000000000005,29.619999999999997,70.94,127.79,77.49,75.73000000000002,116.99,chr1:51210001:51230001
128.52999999999997,307.07,220.69000000000003,352.89000000000004,47.019999999999996,206.13,296.97999999999996,454.91,436.97999999999996,1100.78,551.9399999999999,88.28000000000002,238.0,chr1:51970001:51990001
132.67000000000002,163.78,69.11000000000001,92.41,29.439999999999998,510.4400000000001,38.6,36.48,77.17000000000002,184.29,102.44999999999999,67.34,152.66,chr1:52270001:52290001
110.0,177.76,48.529999999999994,72.34000000000002,56.88,428.46,56.99000000000001,46.18,74.84000000000002,334.7100000000001,84.46999999999998,69.61999999999999,240.35,chr1:52540001:52560001
296.91,290.04,207.04999999999998,298.12999999999994,39.459999999999994,433.75999999999993,117.72999999999999,266.23,445.09000000000003,405.6,402.66,48.85,152.34000000000003,chr1:52860001:52880001
127.11,170.13000000000002,54.66,67.46000000000001,40.62,478.39,45.96,33.98000000000001,66.37,60.38000000000001,107.79999999999998,58.5,150.68999999999997,chr1:53710001:53730001
383.69000000000005,137.14999999999998,129.96,47.47,386.44999999999993,73.36000000000001,53.400000000000006,52.059999999999995,79.58999999999999,41.15999999999999,75.24,100.89,157.2,chr1:53910001:53930001
214.64999999999998,239.49,246.11999999999998,290.8,72.77,334.64,108.14,282.02,549.23,587.7800000000001,516.33,89.42000000000002,163.32999999999998,chr1:54290001:54310001
339.19,137.56999999999996,88.79000000000002,53.87,52.470000000000006,219.31000000000006,74.56,58.230000000000004,66.89,99.88999999999999,86.89999999999999,66.92999999999999,157.15999999999997,chr1:54540001:54560001
111.41000000000001,311.05999999999995,59.949999999999996,230.94999999999996,68.22,701.65,239.54000000000002,91.77,131.78000000000003,428.48,177.92,96.51,329.1000000000001,chr1:55310001:55330001
81.86999999999998,171.6,55.54,85.92,33.269999999999996,489.81,75.66000000000001,39.17,76.78,88.86999999999999,75.46000000000001,66.91000000000001,143.67000000000002,chr1:55550001:55570001
74.71000000000001,184.10999999999999,113.09000000000002,42.87,187.27,80.76,68.37,74.75999999999999,76.52,29.9,78.81,142.17999999999995,108.60999999999999,chr1:55860001:55880001
437.27,169.64,146.27999999999997,37.42,167.6,79.65,78.07,57.68,82.2,40.53,59.779999999999994,135.34,140.72000000000003,chr1:56860001:56880001
70.19999999999999,144.41000000000003,92.45000000000002,45.349999999999994,213.50999999999996,58.56,51.85,48.139999999999986,80.12,33.12,67.9,110.85,151.33,chr1:57860001:57880001
105.69,129.07,106.42000000000002,37.519999999999996,219.97000000000003,66.19,32.099999999999994,65.75,68.46000000000001,36.169999999999995,70.04999999999998,144.79000000000002,169.98,chr1:58650001:58670001
124.17,149.82999999999998,116.85000000000001,59.38,30.55,237.51999999999998,54.21,43.099999999999994,57.5,75.21,78.33,83.14,138.29999999999998,chr1:58970001:58990001
249.75,261.70000000000005,285.34,382.41999999999996,52.86000000000001,154.4,184.50999999999996,310.40999999999997,363.39,102.76999999999998,456.9599999999999,150.36999999999998,70.51,chr1:59750001:59770001
534.6300000000001,160.64999999999998,151.15,40.059999999999995,246.56000000000003,70.53000000000002,63.09,107.57,89.43999999999998,33.25,86.49000000000001,91.13999999999999,166.10999999999999,chr1:60430001:60450001
80.21,124.8,125.91,39.16,157.92999999999995,68.18000000000002,68.57000000000001,53.489999999999995,81.83,31.479999999999997,63.75000000000001,131.92999999999995,108.16000000000001,chr1:60720001:60740001
127.36999999999999,144.68000000000004,143.30000000000004,42.45,240.55,61.54000000000001,61.480000000000004,62.38999999999999,82.39,39.150000000000006,71.19999999999999,111.94,136.9,chr1:61280001:61300001
548.4,262.25999999999993,393.58,314.23,126.28,97.51000000000002,278.64,597.9499999999999,572.6,47.800000000000004,647.87,67.3,87.53999999999999,chr1:61510001:61530001
297.02000000000004,214.48,137.73000000000002,209.08,56.13999999999999,243.67,271.46999999999997,159.04,113.64999999999999,94.11,155.51999999999998,73.96000000000001,108.29,chr1:61910001:61930001
120.54999999999998,175.73,74.47000000000001,93.73,40.92,418.45000000000005,99.33,78.77,90.73,143.31000000000003,98.59,89.21000000000002,173.61,chr1:62380001:62400001
188.55,195.0,61.67,52.5,27.45,409.3100000000001,50.32,48.88999999999999,67.02,51.53,96.27999999999997,71.89000000000001,147.04999999999998,chr1:62610001:62630001
155.58999999999997,147.84,81.9,70.95000000000002,42.49999999999999,283.2600000000001,70.53,51.06999999999999,65.25,114.70000000000002,66.47999999999999,112.64000000000001,147.89000000000001,chr1:62970001:62990001
57.410000000000004,133.77,85.14,53.52000000000001,64.80999999999999,139.62999999999997,32.93,38.5,80.74,40.17999999999999,77.43999999999998,81.84,127.25000000000001,chr1:63320001:63340001
271.35,192.25000000000003,291.86,242.58999999999997,59.14,175.81,132.64999999999998,263.0,414.83000000000004,107.51,457.8,121.45000000000002,119.13,chr1:64040001:64060001
246.92000000000002,283.14,153.21,111.21000000000001,133.5,81.42000000000002,152.15,132.51,106.33999999999999,30.159999999999997,73.22000000000001,85.54,106.27999999999999,chr1:64710001:64730001
94.62,160.06000000000003,63.57,81.66000000000001,57.09,506.73,103.18,56.35,97.9,73.84,93.89,74.77999999999999,182.60000000000002,chr1:65300001:65320001
240.83999999999997,133.47,114.12,42.300000000000004,154.51,88.28,51.20000000000001,66.17,65.7,45.38999999999999,66.64999999999999,72.59,133.80999999999997,chr1:65510001:65530001
89.49,130.21,82.90999999999998,26.77,207.85000000000002,54.41,31.67,38.78,58.61,20.709999999999997,42.88,74.17999999999999,126.41000000000003,chr1:66160001:66180001
193.70000000000002,149.19,162.77,54.58000000000001,156.36,76.69000000000003,69.24000000000001,64.76,69.93,23.049999999999997,64.25,100.97000000000001,131.06000000000003,chr1:66420001:66440001
297.9200000000001,153.75,172.41000000000003,46.62,279.89,101.67,54.480000000000004,67.57000000000001,70.17,37.33,63.890000000000015,118.94000000000001,132.51999999999998,chr1:66960001:66980001
167.26999999999998,131.72000000000003,217.85,49.419999999999995,328.2,70.09,96.74,168.51999999999998,136.22,40.22,53.82000000000001,118.02,147.05,chr1:67210001:67230001
360.8699999999999,196.38999999999996,95.83,86.87000000000002,41.25,409.79999999999995,70.99000000000001,49.86999999999999,94.68,109.52,85.52,87.46000000000001,183.44999999999996,chr1:67450001:67470001
561.3100000000002,169.66,198.14000000000001,65.26,80.86999999999999,86.45,80.08999999999999,85.87,68.12000000000002,41.54,69.88000000000001,67.02999999999999,108.43,chr1:67670001:67690001
555.8399999999999,363.3099999999999,221.59,161.17,69.50999999999999,90.22,271.71,161.52,93.41,53.71,142.14000000000001,58.480000000000004,70.03,chr1:67990001:68010001
492.80999999999995,358.88,282.74000000000007,609.87,60.21,121.16000000000001,758.5099999999999,439.5,178.81,139.64,239.35999999999996,92.73000000000002,88.06,chr1:68300001:68320001
472.70000000000005,215.12999999999997,93.86000000000001,66.15,56.78000000000001,221.54,115.34,81.98,84.6,61.46,85.8,63.449999999999996,163.5,chr1:68570001:68590001
353.38000000000005,130.68,181.05999999999995,53.43,61.26,121.22999999999999,104.45,100.08,85.67999999999999,33.940000000000005,67.88999999999999,94.67,93.33,chr1:68920001:68940001
155.84000000000003,301.83,185.07,671.3,42.84,504.34999999999997,270.7,449.33000000000004,529.68,1460.0800000000002,825.1400000000001,95.6,303.9800000000001,chr1:70680001:70700001
207.64,141.99,148.35,56.49999999999999,185.92999999999998,72.16000000000001,65.57000000000001,69.61999999999999,53.59,31.349999999999998,70.02999999999999,71.33000000000001,126.90999999999998,chr1:70980001:71000001
187.48000000000002,202.59000000000003,111.33,53.62,153.37999999999997,78.27000000000001,106.0,69.66,94.77,47.77,72.32,87.17,124.67,chr1:71550001:71570001
232.91,142.83000000000004,147.10999999999999,41.709999999999994,129.51000000000002,57.699999999999996,46.529999999999994,59.730000000000004,72.91,38.489999999999995,64.05,126.31,139.15,chr1:72050001:72070001
112.14,111.77,166.99999999999997,36.42000000000001,110.29,71.39999999999998,49.910000000000004,55.69000000000001,82.15,59.089999999999996,65.85999999999999,78.67000000000002,139.48,chr1:72630001:72650001
91.42999999999999,116.52000000000001,144.51999999999998,41.550000000000004,151.83,65.87,42.64,40.5,55.7,35.739999999999995,55.35000000000001,107.35000000000001,127.47999999999999,chr1:73090001:73110001
122.99,122.42999999999999,130.51999999999998,34.480000000000004,89.31,74.35000000000001,48.31000000000001,47.06,74.86999999999999,33.449999999999996,46.470000000000006,163.29,114.55,chr1:74280001:74300001
107.61000000000001,166.67999999999998,51.9,68.20000000000002,41.74,408.02,43.96000000000001,40.38,78.82,176.57,82.69999999999999,130.29,151.3,chr1:75210001:75230001
81.04,180.42000000000004,116.46,60.320000000000014,122.24,78.52000000000002,63.79000000000001,50.410000000000004,68.07000000000001,26.740000000000002,59.17,114.25,90.01,chr1:76310001:76330001
79.97,124.13000000000001,99.64000000000001,40.75,81.33999999999999,79.36000000000003,41.620000000000005,46.339999999999996,91.26,31.439999999999998,60.92,203.83,108.93,chr1:76760001:76780001
